language,sentence_id,token_id,head_id,dependent_id,intervener_id,dependency_relation,dependency_distance,direction,intervener_upos,head_upos,dependent_upos,arity,subtree_size,depth,modifies,complexity_score,efficiency_ratio,language_label,treebank,typology,family,region,condition,replicate,source_file,morphological_richness,head_form,dependent_form,intervener_form
galician,dev-71,16,3,24,16,comp:obj,18,right,NOUN,VERB,NOUN,2,4,6,neither,7.4,2.4324324324324325,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,incinerar,principios,sur
galician,dev-71,17,3,24,17,comp:obj,18,right,ADP,VERB,NOUN,1,2,7,neither,5.4,3.333333333333333,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,incinerar,principios,de
galician,dev-71,18,3,24,18,comp:obj,18,right,PROPN,VERB,NOUN,0,1,8,neither,4.3500000000000005,4.137931034482758,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,incinerar,principios,Galiza
galician,dev-71,20,3,24,20,comp:obj,18,right,VERB,VERB,NOUN,1,26,1,neither,17.65,1.019830028328612,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,incinerar,principios,pasando
galician,dev-71,21,3,24,21,comp:obj,18,right,ADP,VERB,NOUN,1,2,1,neither,3.0,6.0,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,incinerar,principios,por
galician,dev-71,22,3,24,22,comp:obj,18,right,ADJ,VERB,NOUN,0,1,2,neither,1.95,9.230769230769232,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,incinerar,principios,alto
galician,dev-71,23,3,24,23,comp:obj,18,right,DET,VERB,NOUN,0,1,4,modifies_dependent,2.6,6.9230769230769225,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,incinerar,principios,os
galician,dev-71,29,28,32,29,udep,2,right,CCONJ,VERB,ADJ,0,1,7,modifies_head,3.7500000000000004,0.5333333333333332,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,reutilizar,principal,e
galician,dev-71,31,28,32,31,udep,2,right,DET,VERB,ADJ,0,1,8,modifies_dependent,4.2,0.47619047619047616,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,reutilizar,principal,o
galician,dev-71,28,26,34,28,comp:obj,4,right,VERB,VERB,VERB,2,4,6,modifies_head,7.450000000000001,0.5369127516778522,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,reciclar,reducir,reutilizar
galician,dev-71,29,26,34,29,comp:obj,4,right,CCONJ,VERB,VERB,0,1,7,neither,3.7500000000000004,1.0666666666666664,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,reciclar,reducir,e
galician,dev-71,31,26,34,31,comp:obj,4,right,DET,VERB,VERB,0,1,8,neither,4.2,0.9523809523809523,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,reciclar,reducir,o
galician,dev-71,32,26,34,32,comp:obj,4,right,ADJ,VERB,VERB,1,2,7,neither,5.55,0.7207207207207208,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,reciclar,reducir,principal
galician,dev-72,3,10,2,3,subj,7,left,ADP,AUX,NOUN,1,7,2,modifies_dependent,6.4,1.09375,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,é,apertura,de
galician,dev-72,4,10,2,4,subj,7,left,DET,AUX,NOUN,0,1,4,neither,2.6,2.692307692307692,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,é,apertura,as
galician,dev-72,5,10,2,5,subj,7,left,NOUN,AUX,NOUN,3,6,3,neither,8.4,0.8333333333333333,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,é,apertura,exportacións
galician,dev-72,6,10,2,6,subj,7,left,CCONJ,AUX,NOUN,0,1,4,neither,2.5500000000000003,2.745098039215686,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,é,apertura,e
galician,dev-72,7,10,2,7,subj,7,left,ADP,AUX,NOUN,1,3,4,neither,4.800000000000001,1.458333333333333,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,é,apertura,de
galician,dev-72,8,10,2,8,subj,7,left,DET,AUX,NOUN,0,1,6,neither,3.4000000000000004,2.0588235294117645,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,é,apertura,as
galician,dev-72,9,10,2,9,subj,7,left,NOUN,AUX,NOUN,1,2,5,neither,4.8,1.4583333333333335,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,é,apertura,importacións
galician,dev-72,4,3,5,4,comp:obj,1,right,DET,ADP,NOUN,0,1,4,modifies_dependent,2.6,0.3846153846153846,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,de,exportacións,as
galician,dev-72,6,5,7,6,udep,1,right,CCONJ,NOUN,ADP,0,1,4,modifies_head,2.5500000000000003,0.392156862745098,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,exportacións,de,e
galician,dev-72,8,7,9,8,comp:obj,1,right,DET,ADP,NOUN,0,1,6,modifies_dependent,3.4000000000000004,0.2941176470588235,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,de,importacións,as
galician,dev-72,11,10,12,11,comp:pred,1,right,DET,AUX,ADP,0,1,2,modifies_dependent,1.7999999999999998,0.5555555555555556,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,é,de,un
galician,dev-72,13,12,14,13,mod,1,right,DET,ADP,NOUN,0,1,3,modifies_dependent,2.2,0.45454545454545453,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,de,obxectivos,os
galician,dev-72,15,14,16,15,mod,1,right,ADV,NOUN,ADJ,0,1,4,modifies_dependent,2.75,0.36363636363636365,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,obxectivos,persistentes,máis
galician,dev-72,15,14,17,15,udep,2,right,ADV,NOUN,ADP,0,1,4,neither,2.75,0.7272727272727273,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,obxectivos,de,máis
galician,dev-72,16,14,17,16,udep,2,right,ADJ,NOUN,ADP,1,2,3,modifies_head,3.95,0.5063291139240506,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,obxectivos,de,persistentes
galician,dev-72,18,17,19,18,comp:obj,1,right,DET,ADP,NOUN,0,1,5,modifies_dependent,3.0,0.3333333333333333,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,de,gobernos,os
galician,dev-72,20,19,21,20,udep,1,right,ADJ,NOUN,ADP,0,1,5,modifies_head,3.1500000000000004,0.31746031746031744,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,gobernos,desde,brasileiros
galician,dev-72,22,21,23,22,comp:obj,1,right,DET,ADP,NOUN,0,1,7,modifies_dependent,3.8000000000000003,0.2631578947368421,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,desde,ano,o
galician,dev-73,2,15,1,2,subj,11,left,ADJ,AUX,NOUN,0,1,2,modifies_dependent,1.95,5.641025641025641,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,poden,Actuacións,tendentes
galician,dev-73,3,15,1,3,subj,11,left,ADP,AUX,NOUN,1,4,2,modifies_dependent,4.6000000000000005,2.3913043478260865,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,poden,Actuacións,a
galician,dev-73,4,15,1,4,subj,11,left,VERB,AUX,NOUN,1,3,3,neither,4.65,2.365591397849462,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,poden,Actuacións,mellorar
galician,dev-73,5,15,1,5,subj,11,left,DET,AUX,NOUN,0,1,5,neither,3.0,3.6666666666666665,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,poden,Actuacións,esta
galician,dev-73,6,15,1,6,subj,11,left,NOUN,AUX,NOUN,1,2,4,neither,4.4,2.5,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,poden,Actuacións,situación
galician,dev-73,8,15,1,8,subj,11,left,ADV,AUX,NOUN,0,1,2,neither,1.95,5.641025641025641,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,poden,Actuacións,especialmente
galician,dev-73,9,15,1,9,subj,11,left,DET,AUX,NOUN,0,1,2,neither,1.7999999999999998,6.111111111111112,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,poden,Actuacións,a
galician,dev-73,10,15,1,10,subj,11,left,NOUN,AUX,NOUN,4,6,1,modifies_head,8.6,1.2790697674418605,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,poden,Actuacións,reforestación
galician,dev-73,11,15,1,11,subj,11,left,CCONJ,AUX,NOUN,0,1,2,neither,1.75,6.285714285714286,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,poden,Actuacións,e
galician,dev-73,12,15,1,12,subj,11,left,DET,AUX,NOUN,0,1,3,neither,2.2,5.0,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,poden,Actuacións,a
galician,dev-73,13,15,1,13,subj,11,left,NOUN,AUX,NOUN,1,2,2,neither,3.6,3.0555555555555554,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,poden,Actuacións,forestación
galician,dev-73,2,1,3,2,comp:obl,1,right,ADJ,NOUN,ADP,0,1,2,modifies_head,1.95,0.5128205128205129,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,Actuacións,a,tendentes
galician,dev-73,5,4,6,5,comp:obj,1,right,DET,VERB,NOUN,0,1,5,modifies_dependent,3.0,0.3333333333333333,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,mellorar,situación,esta
galician,dev-73,9,10,8,9,mod,1,left,DET,NOUN,ADV,0,1,2,modifies_head,1.7999999999999998,0.5555555555555556,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,reforestación,especialmente,a
galician,dev-73,11,15,10,11,subj,3,left,CCONJ,AUX,NOUN,0,1,2,modifies_dependent,1.75,1.7142857142857142,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,poden,reforestación,e
galician,dev-73,12,15,10,12,subj,3,left,DET,AUX,NOUN,0,1,3,neither,2.2,1.3636363636363635,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,poden,reforestación,a
galician,dev-73,13,15,10,13,subj,3,left,NOUN,AUX,NOUN,1,2,2,modifies_dependent,3.6,0.8333333333333333,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,poden,reforestación,forestación
galician,dev-73,11,10,13,11,mod,2,right,CCONJ,NOUN,NOUN,0,1,2,modifies_head,1.75,1.1428571428571428,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,reforestación,forestación,e
galician,dev-73,12,10,13,12,mod,2,right,DET,NOUN,NOUN,0,1,3,modifies_dependent,2.2,0.9090909090909091,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,reforestación,forestación,a
galician,dev-73,19,18,20,19,comp:obj,1,right,DET,ADP,NOUN,0,1,5,modifies_dependent,3.0,0.3333333333333333,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,para,evolución,a
galician,dev-73,22,21,23,22,comp:obj,1,right,DET,ADP,NOUN,0,1,7,modifies_dependent,3.8000000000000003,0.2631578947368421,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,de,clima,o
galician,dev-73,21,20,27,21,cc,6,right,ADP,NOUN,CCONJ,1,6,5,modifies_head,7.0,0.8571428571428571,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,evolución,e,de
galician,dev-73,22,20,27,22,cc,6,right,DET,NOUN,CCONJ,0,1,7,neither,3.8000000000000003,1.5789473684210524,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,evolución,e,o
galician,dev-73,23,20,27,23,cc,6,right,NOUN,NOUN,CCONJ,2,5,6,neither,8.0,0.75,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,evolución,e,clima
galician,dev-73,24,20,27,24,cc,6,right,ADP,NOUN,CCONJ,1,3,7,neither,6.0,1.0,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,evolución,e,a
galician,dev-73,25,20,27,25,cc,6,right,NOUN,NOUN,CCONJ,1,2,8,neither,6.0,1.0,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,evolución,e,escala
galician,dev-73,26,20,27,26,cc,6,right,ADJ,NOUN,CCONJ,0,1,9,neither,4.75,1.263157894736842,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,evolución,e,global
galician,dev-73,29,30,28,29,det,1,left,ADJ,NOUN,DET,0,1,6,modifies_head,3.5500000000000007,0.2816901408450704,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,prazo,a,medio
galician,dev-73,21,20,30,21,mod,9,right,ADP,NOUN,NOUN,1,6,5,modifies_head,7.0,1.2857142857142858,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,evolución,prazo,de
galician,dev-73,22,20,30,22,mod,9,right,DET,NOUN,NOUN,0,1,7,neither,3.8000000000000003,2.3684210526315788,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,evolución,prazo,o
galician,dev-73,23,20,30,23,mod,9,right,NOUN,NOUN,NOUN,2,5,6,neither,8.0,1.125,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,evolución,prazo,clima
galician,dev-73,24,20,30,24,mod,9,right,ADP,NOUN,NOUN,1,3,7,neither,6.0,1.5,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,evolución,prazo,a
galician,dev-73,25,20,30,25,mod,9,right,NOUN,NOUN,NOUN,1,2,8,neither,6.0,1.5,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,evolución,prazo,escala
galician,dev-73,26,20,30,26,mod,9,right,ADJ,NOUN,NOUN,0,1,9,neither,4.75,1.894736842105263,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,evolución,prazo,global
galician,dev-73,27,20,30,27,mod,9,right,CCONJ,NOUN,NOUN,0,1,5,modifies_head,2.95,3.0508474576271185,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,evolución,prazo,e
galician,dev-73,28,20,30,28,mod,9,right,DET,NOUN,NOUN,0,1,6,modifies_dependent,3.4000000000000004,2.6470588235294117,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,evolución,prazo,a
galician,dev-73,29,20,30,29,mod,9,right,ADJ,NOUN,NOUN,0,1,6,modifies_dependent,3.5500000000000007,2.535211267605633,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,evolución,prazo,medio
galician,dev-74,2,1,3,2,comp:pred,1,right,DET,AUX,NOUN,0,1,2,modifies_dependent,1.7999999999999998,0.5555555555555556,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,Son,mulleres,as
galician,dev-74,5,7,4,5,det,2,left,PRON,VERB,DET,0,1,3,neither,2.2500000000000004,0.8888888888888887,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,queixan,as,que
galician,dev-74,6,7,4,6,det,2,left,PRON,VERB,DET,0,1,4,modifies_head,2.6500000000000004,0.7547169811320754,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,queixan,as,se
galician,dev-74,6,8,5,6,subj,2,left,PRON,ADV,PRON,0,1,4,neither,2.6500000000000004,0.7547169811320754,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,máis,que,se
galician,dev-74,7,8,5,7,subj,2,left,VERB,ADV,PRON,3,16,3,modifies_head,14.450000000000001,0.13840830449826988,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,máis,que,queixan
galician,dev-74,4,3,8,4,comp:obl,4,right,DET,NOUN,ADV,0,1,4,neither,2.6,1.5384615384615383,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,mulleres,máis,as
galician,dev-74,5,3,8,5,comp:obl,4,right,PRON,NOUN,ADV,0,1,3,modifies_dependent,2.2500000000000004,1.7777777777777775,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,mulleres,máis,que
galician,dev-74,6,3,8,6,comp:obl,4,right,PRON,NOUN,ADV,0,1,4,neither,2.6500000000000004,1.5094339622641508,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,mulleres,máis,se
galician,dev-74,7,3,8,7,comp:obl,4,right,VERB,NOUN,ADV,3,16,3,modifies_dependent,14.450000000000001,0.27681660899653976,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,mulleres,máis,queixan
galician,dev-74,8,7,9,8,comp:obl,1,right,ADV,VERB,ADP,2,18,2,neither,14.15,0.0706713780918728,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,queixan,de,máis
galician,dev-74,10,9,12,10,comp:obj,2,right,PART,ADP,ADV,0,1,7,neither,3.7500000000000004,0.5333333333333332,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,de,tan,non
galician,dev-74,11,9,12,11,comp:obj,2,right,VERB,ADP,ADV,2,11,6,modifies_dependent,11.65,0.17167381974248927,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,de,tan,ver
galician,dev-74,12,11,14,12,comp:obj,2,right,ADV,VERB,NOUN,1,12,5,neither,10.75,0.18604651162790697,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,ver,miúdo,tan
galician,dev-74,13,11,14,13,comp:obj,2,right,DET,VERB,NOUN,0,1,8,modifies_dependent,4.2,0.47619047619047616,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,ver,miúdo,a
galician,dev-74,15,14,16,15,comp:obl,1,right,PRON,NOUN,VERB,0,1,9,modifies_dependent,4.65,0.2150537634408602,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,miúdo,quixesen,como
galician,dev-74,19,20,18,19,det,1,left,DET,ADJ,DET,0,1,11,modifies_head,5.4,0.18518518518518517,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,familiares,os,seus
galician,dev-74,18,17,20,18,mod,2,right,DET,ADP,ADJ,0,1,11,modifies_dependent,5.4,0.37037037037037035,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,a,familiares,os
galician,dev-74,19,17,20,19,mod,2,right,DET,ADP,ADJ,0,1,11,modifies_dependent,5.4,0.37037037037037035,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,a,familiares,seus
galician,dev-75,3,17,2,3,subj,12,left,ADP,AUX,NOUN,1,3,2,modifies_dependent,3.9999999999999996,3.0000000000000004,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,debe,cumprimento,de
galician,dev-75,4,17,2,4,subj,12,left,DET,AUX,NOUN,0,1,4,neither,2.6,4.615384615384615,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,debe,cumprimento,o
galician,dev-75,5,17,2,5,subj,12,left,NOUN,AUX,NOUN,1,2,3,neither,4.0,3.0,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,debe,cumprimento,contrato
galician,dev-75,7,17,2,7,subj,12,left,ADV,AUX,NOUN,0,1,3,neither,2.3500000000000005,5.106382978723403,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,debe,cumprimento,tanto
galician,dev-75,8,17,2,8,subj,12,left,ADP,AUX,NOUN,2,5,2,neither,6.2,1.9354838709677418,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,debe,cumprimento,en
galician,dev-75,9,17,2,9,subj,12,left,DET,AUX,NOUN,0,1,4,neither,2.6,4.615384615384615,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,debe,cumprimento,a
galician,dev-75,10,17,2,10,subj,12,left,NOUN,AUX,NOUN,2,3,3,neither,5.6,2.142857142857143,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,debe,cumprimento,vertente
galician,dev-75,11,17,2,11,subj,12,left,ADJ,AUX,NOUN,0,1,4,neither,2.75,4.363636363636363,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,debe,cumprimento,asistencial
galician,dev-75,12,17,2,12,subj,12,left,PRON,AUX,NOUN,4,17,1,modifies_head,15.049999999999999,0.7973421926910299,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,debe,cumprimento,como
galician,dev-75,13,17,2,13,subj,12,left,ADP,AUX,NOUN,1,3,2,neither,3.9999999999999996,3.0000000000000004,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,debe,cumprimento,en
galician,dev-75,14,17,2,14,subj,12,left,DET,AUX,NOUN,0,1,4,neither,2.6,4.615384615384615,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,debe,cumprimento,a
galician,dev-75,15,17,2,15,subj,12,left,ADJ,AUX,NOUN,1,2,3,neither,3.95,3.0379746835443036,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,debe,cumprimento,económica
galician,dev-75,4,3,5,4,comp:obj,1,right,DET,ADP,NOUN,0,1,4,modifies_dependent,2.6,0.3846153846153846,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,de,contrato,o
galician,dev-75,9,12,8,9,udep,3,left,DET,PRON,ADP,0,1,4,neither,2.6,1.1538461538461537,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,como,en,a
galician,dev-75,10,12,8,10,udep,3,left,NOUN,PRON,ADP,2,3,3,modifies_dependent,5.6,0.5357142857142857,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,como,en,vertente
galician,dev-75,11,12,8,11,udep,3,left,ADJ,PRON,ADP,0,1,4,neither,2.75,1.0909090909090908,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,como,en,asistencial
galician,dev-75,9,8,10,9,comp:obj,1,right,DET,ADP,NOUN,0,1,4,modifies_dependent,2.6,0.3846153846153846,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,en,vertente,a
galician,dev-75,13,17,12,13,comp:aux,3,left,ADP,AUX,PRON,1,3,2,modifies_dependent,3.9999999999999996,0.7500000000000001,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,debe,como,en
galician,dev-75,14,17,12,14,comp:aux,3,left,DET,AUX,PRON,0,1,4,neither,2.6,1.1538461538461537,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,debe,como,a
galician,dev-75,15,17,12,15,comp:aux,3,left,ADJ,AUX,PRON,1,2,3,neither,3.95,0.7594936708860759,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,debe,como,económica
galician,dev-75,14,13,15,14,comp:obj,1,right,DET,ADP,ADJ,0,1,4,modifies_dependent,2.6,0.3846153846153846,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,en,económica,a
galician,dev-75,13,12,18,13,unk,4,right,ADP,PRON,VERB,1,3,2,modifies_head,3.9999999999999996,1.0000000000000002,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,como,ser,en
galician,dev-75,14,12,18,14,unk,4,right,DET,PRON,VERB,0,1,4,neither,2.6,1.5384615384615383,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,como,ser,a
galician,dev-75,15,12,18,15,unk,4,right,ADJ,PRON,VERB,1,2,3,neither,3.95,1.0126582278481011,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,como,ser,económica
galician,dev-75,17,12,18,17,unk,4,right,AUX,PRON,VERB,2,23,0,neither,16.2,0.2469135802469136,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,como,ser,debe
galician,dev-75,13,12,20,13,comp:pred,6,right,ADP,PRON,NOUN,1,3,2,modifies_head,3.9999999999999996,1.5000000000000002,Galician,SUD_Galician-CTG,SVO,Romance,Europe,real,0,gl_ctg-sud-dev.conllu,0,como,obxectivo,en
